age,poverty_level,Residence,region,access_to_reproductive_health_care,education_level,teenage_pregnancy
18,Medium,Traditional,Mombasa,Poor,Primary,1
15,High,Traditional,Mandera,Poor,Higher,1
18,High,Traditional,Thika,Good,Secondary,0
15,Low,Rural,Garissa,Good,Primary,0
16,Low,Traditional,Mandera,Moderate,Secondary,0
13,Medium,Traditional,Kitui,Moderate,Secondary,0
15,Medium,Urban,Narok,Moderate,None,1
13,Medium,Traditional,Nakuru,Good,Higher,1
14,High,Traditional,Nairobi,Moderate,Higher,1
17,High,Urban,Nyeri,Moderate,Secondary,0
14,Medium,Rural,Kakamega,Poor,Secondary,1
15,High,Traditional,Mombasa,Poor,None,1
18,Low,Urban,Mandera,Moderate,None,1
14,High,Rural,Garissa,Poor,Primary,1
16,Medium,Rural,Kakamega,Moderate,Higher,1
13,High,Traditional,Wajir,Poor,Higher,0
18,Low,Rural,Isiolo,Good,Secondary,1
18,Medium,Traditional,Meru,Good,Primary,0
15,Medium,Rural,Nakuru,Good,Secondary,1
16,Medium,Rural,Kitui,Moderate,Secondary,0
13,Medium,Rural,Machakos,Moderate,Primary,0
16,High,Traditional,Wajir,Moderate,Higher,1
14,Low,Rural,Thika,Poor,Secondary,0
15,High,Urban,Nairobi,Moderate,Secondary,1
18,High,Urban,Kitui,Moderate,None,0
18,Medium,Rural,Mombasa,Good,Higher,0
14,Low,Traditional,Kakamega,Moderate,Secondary,0
18,High,Urban,Narok,Poor,Primary,1
17,Low,Rural,Nakuru,Good,Secondary,0
15,Low,Urban,Kitui,Good,None,0
14,Low,Urban,Nakuru,Poor,Higher,0
15,Low,Urban,Nakuru,Moderate,Higher,0
13,High,Urban,Meru,Good,None,0
15,Low,Urban,Thika,Good,None,0
15,High,Rural,Mandera,Moderate,Primary,0
13,Low,Urban,Nakuru,Poor,None,1
14,Low,Rural,Narok,Moderate,Secondary,0
15,High,Urban,Wajir,Poor,Higher,0
16,Medium,Traditional,Mombasa,Moderate,Higher,0
15,High,Rural,Wajir,Good,Secondary,0
14,Low,Traditional,Eldoret,Moderate,Secondary,0
18,High,Traditional,Kisumu,Moderate,Secondary,0
13,Low,Urban,Mandera,Good,Primary,1
18,High,Urban,Isiolo,Good,Primary,1
14,High,Urban,Kitui,Poor,Secondary,1
17,High,Urban,Kiambu,Poor,Higher,1
18,Medium,Urban,Mombasa,Moderate,Higher,0
15,High,Traditional,Kitui,Moderate,Secondary,0
15,High,Traditional,Mombasa,Good,Higher,1
13,Medium,Urban,Isiolo,Good,None,0
15,Medium,Urban,Nakuru,Moderate,Primary,0
16,Low,Rural,Eldoret,Moderate,Secondary,1
16,Low,Rural,Narok,Moderate,None,1
18,High,Traditional,Garissa,Poor,Primary,0
14,Low,Traditional,Nyeri,Moderate,Secondary,1
13,High,Traditional,Narok,Good,None,1
17,Medium,Urban,Meru,Moderate,Primary,1
18,Medium,Traditional,Nairobi,Good,Higher,0
14,High,Traditional,Nairobi,Good,Primary,1
13,Low,Traditional,Mombasa,Poor,Primary,1
13,Low,Rural,Wajir,Good,Secondary,0
18,Low,Traditional,Nakuru,Poor,Primary,0
14,High,Traditional,Nairobi,Moderate,Secondary,1
14,Low,Rural,Nairobi,Good,Higher,0
15,Medium,Traditional,Mandera,Moderate,Secondary,1
17,Medium,Urban,Nairobi,Moderate,Primary,0
16,Medium,Rural,Isiolo,Good,Secondary,1
15,Medium,Traditional,Kitui,Moderate,Higher,1
13,Medium,Rural,Nakuru,Good,Secondary,0
17,Medium,Traditional,Mombasa,Good,None,1
17,Medium,Traditional,Wajir,Moderate,Primary,0
14,Medium,Rural,Thika,Good,None,0
17,Medium,Urban,Kisumu,Poor,None,0
18,High,Rural,Thika,Poor,Primary,0
17,High,Urban,Isiolo,Moderate,Secondary,0
13,Medium,Urban,Narok,Good,Higher,0
18,Medium,Rural,Eldoret,Moderate,None,0
18,Medium,Traditional,Mandera,Moderate,Higher,0
15,Low,Urban,Thika,Good,Secondary,0
17,High,Rural,Isiolo,Moderate,Secondary,1
14,Medium,Traditional,Eldoret,Good,None,0
15,High,Traditional,Nakuru,Good,Higher,0
14,Medium,Traditional,Isiolo,Moderate,Secondary,0
17,Low,Rural,Isiolo,Poor,Primary,1
15,Medium,Rural,Nairobi,Poor,None,1
17,High,Traditional,Kisumu,Poor,Secondary,1
13,High,Traditional,Mombasa,Good,None,1
15,High,Traditional,Kitui,Moderate,None,0
14,High,Traditional,Kericho,Good,Primary,0
13,Medium,Rural,Machakos,Moderate,Secondary,0
16,Low,Traditional,Kericho,Good,Primary,1
14,Low,Urban,Isiolo,Moderate,None,0
17,Medium,Urban,Eldoret,Poor,Secondary,0
14,Medium,Rural,Isiolo,Poor,Higher,0
16,High,Urban,Meru,Poor,None,1
14,Medium,Urban,Meru,Poor,Secondary,1
13,Low,Urban,Machakos,Moderate,Primary,1
18,Medium,Rural,Nakuru,Moderate,None,0
14,Medium,Urban,Narok,Poor,Secondary,1
15,Low,Traditional,Isiolo,Moderate,Primary,0
16,Low,Urban,Kiambu,Good,Higher,0
14,Medium,Urban,Kericho,Moderate,Primary,1
16,High,Urban,Kitui,Moderate,None,0
18,High,Traditional,Isiolo,Good,Primary,0
13,High,Rural,Machakos,Poor,Secondary,1
15,Low,Rural,Kiambu,Good,None,0
17,Low,Urban,Nakuru,Poor,None,0
14,High,Traditional,Garissa,Good,Secondary,1
13,Medium,Urban,Mandera,Poor,Primary,0
16,Medium,Rural,Kericho,Good,Secondary,0
18,Medium,Rural,Mombasa,Moderate,Secondary,0
16,Low,Traditional,Mandera,Good,None,1
18,Low,Traditional,Thika,Good,None,0
18,High,Rural,Nakuru,Poor,Secondary,0
13,Medium,Rural,Kitui,Poor,Higher,1
14,Low,Rural,Kiambu,Moderate,Higher,0
17,Low,Urban,Nyeri,Good,Higher,0
14,High,Rural,Narok,Moderate,Higher,0
15,Medium,Rural,Narok,Poor,Primary,1
14,Low,Traditional,Eldoret,Good,None,1
18,Low,Rural,Kiambu,Moderate,Higher,0
18,Low,Rural,Kitui,Moderate,Secondary,0
15,Low,Traditional,Wajir,Poor,None,1
16,Medium,Rural,Garissa,Good,Primary,0
18,High,Traditional,Wajir,Poor,None,0
15,Medium,Traditional,Eldoret,Poor,Higher,1
18,High,Traditional,Eldoret,Good,Primary,1
17,Low,Traditional,Eldoret,Good,Primary,0
18,Medium,Traditional,Thika,Poor,Secondary,1
13,High,Traditional,Nairobi,Poor,Secondary,1
15,High,Traditional,Kericho,Good,Primary,0
14,Low,Rural,Nakuru,Moderate,None,1
15,High,Urban,Nakuru,Moderate,Secondary,0
16,High,Rural,Nyeri,Good,Higher,0
18,High,Traditional,Mandera,Good,Primary,0
15,Low,Traditional,Kericho,Good,None,1
17,Medium,Rural,Nyeri,Moderate,None,0
15,Low,Urban,Wajir,Good,Secondary,0
17,High,Rural,Thika,Poor,None,1
18,High,Rural,Machakos,Good,Secondary,0
14,Medium,Rural,Kakamega,Good,None,1
18,High,Urban,Kericho,Poor,None,1
16,Medium,Traditional,Garissa,Good,Primary,1
13,High,Urban,Kericho,Poor,None,1
14,High,Rural,Mombasa,Moderate,None,1
14,Low,Rural,Thika,Moderate,None,0
13,Low,Urban,Machakos,Good,Higher,0
15,Medium,Urban,Eldoret,Moderate,Secondary,0
18,Low,Traditional,Kakamega,Good,Higher,1
15,Medium,Traditional,Mandera,Good,Primary,1
15,Low,Urban,Kitui,Poor,Primary,0
18,Medium,Traditional,Kisumu,Poor,Higher,1
16,High,Rural,Kitui,Good,None,0
14,Medium,Urban,Kisumu,Moderate,Primary,1
17,Low,Traditional,Kiambu,Good,None,0
13,Medium,Rural,Nakuru,Moderate,Secondary,0
14,Low,Urban,Nairobi,Poor,None,0
15,High,Traditional,Kericho,Moderate,Higher,1
13,Low,Rural,Kakamega,Good,None,1
17,High,Urban,Mombasa,Moderate,None,0
14,High,Traditional,Narok,Moderate,None,1
14,Low,Rural,Kisumu,Good,Secondary,1
16,High,Rural,Mombasa,Poor,Primary,1
14,Low,Rural,Kiambu,Good,None,1
14,Medium,Rural,Wajir,Poor,Primary,1
17,High,Urban,Isiolo,Moderate,None,0
17,Medium,Rural,Nyeri,Poor,Primary,0
13,Medium,Urban,Kiambu,Moderate,Secondary,1
15,Low,Urban,Machakos,Poor,Primary,0
17,Low,Traditional,Nairobi,Good,Primary,0
13,High,Urban,Kisumu,Moderate,Secondary,1
14,Low,Rural,Kakamega,Good,Primary,0
13,Medium,Urban,Mombasa,Good,None,0
13,Medium,Urban,Isiolo,Poor,Higher,0
13,Medium,Traditional,Meru,Good,None,1
18,High,Urban,Kisumu,Poor,Secondary,1
13,Low,Traditional,Wajir,Poor,Secondary,0
17,Medium,Urban,Mandera,Moderate,Secondary,1
18,High,Traditional,Isiolo,Good,None,1
15,Low,Urban,Mandera,Good,Higher,1
13,Low,Rural,Wajir,Good,Primary,0
16,Medium,Urban,Nakuru,Good,Higher,0
14,High,Traditional,Kakamega,Poor,Secondary,1
14,Medium,Traditional,Kisumu,Poor,Higher,1
18,Medium,Rural,Mombasa,Good,Higher,0
14,High,Rural,Isiolo,Poor,None,1
14,Medium,Traditional,Mombasa,Poor,Higher,0
18,High,Rural,Kisumu,Good,Primary,1
14,High,Urban,Nyeri,Poor,None,1
13,Medium,Urban,Nairobi,Good,Primary,0
15,Medium,Rural,Mandera,Moderate,Higher,0
18,Low,Urban,Nairobi,Poor,Secondary,0
16,Low,Urban,Nairobi,Moderate,Secondary,1
18,High,Rural,Mandera,Moderate,None,0
17,High,Traditional,Kisumu,Moderate,Primary,1
16,High,Urban,Wajir,Poor,Higher,1
17,Low,Rural,Kitui,Good,None,0
18,Medium,Traditional,Kisumu,Good,Primary,0
17,Medium,Urban,Kiambu,Moderate,None,0
16,Low,Urban,Eldoret,Moderate,Primary,0
13,Medium,Rural,Narok,Moderate,Secondary,1
18,Medium,Urban,Eldoret,Moderate,None,0
18,Medium,Traditional,Mandera,Poor,Higher,1
14,Low,Rural,Thika,Poor,Primary,1
18,High,Rural,Kisumu,Moderate,Higher,0
18,Medium,Rural,Kakamega,Poor,None,1
13,Medium,Rural,Kitui,Moderate,None,1
14,High,Traditional,Machakos,Good,Primary,1
15,Medium,Traditional,Mandera,Moderate,Primary,1
17,Medium,Traditional,Garissa,Poor,None,0
16,High,Traditional,Kisumu,Good,None,1
15,Low,Traditional,Mandera,Poor,Primary,1
14,Low,Traditional,Kitui,Poor,Secondary,0
13,Medium,Rural,Mandera,Poor,Higher,1
16,Medium,Rural,Wajir,Good,Higher,0
17,High,Rural,Meru,Moderate,None,1
18,High,Traditional,Mandera,Good,None,1
18,Medium,Rural,Wajir,Good,Primary,0
15,Medium,Traditional,Mandera,Poor,Higher,0
17,Low,Rural,Wajir,Good,Higher,0
14,Low,Traditional,Kitui,Good,None,0
17,Low,Traditional,Nyeri,Poor,Secondary,0
13,Low,Traditional,Wajir,Moderate,None,1
15,High,Urban,Mandera,Good,None,0
15,Low,Urban,Nyeri,Poor,None,1
13,Low,Traditional,Mombasa,Moderate,Higher,0
17,Medium,Rural,Narok,Moderate,Secondary,1
13,Low,Traditional,Mandera,Moderate,Secondary,0
16,Medium,Traditional,Kitui,Moderate,Higher,0
13,Medium,Urban,Thika,Good,Secondary,1
17,Low,Traditional,Wajir,Good,Higher,0
13,Low,Urban,Meru,Poor,Primary,1
14,Medium,Rural,Kisumu,Good,Primary,1
18,High,Rural,Nairobi,Good,Higher,0
13,Medium,Rural,Kericho,Good,Higher,0
18,High,Traditional,Kericho,Moderate,Higher,1
13,High,Urban,Nakuru,Good,Higher,1
17,Low,Traditional,Eldoret,Poor,Higher,0
16,Low,Rural,Kisumu,Good,Higher,1
16,Low,Traditional,Garissa,Moderate,Secondary,1
18,Low,Urban,Eldoret,Poor,Primary,0
17,Medium,Urban,Kakamega,Moderate,Primary,1
17,High,Rural,Thika,Good,None,0
17,Medium,Rural,Kitui,Poor,Primary,0
14,High,Rural,Nakuru,Moderate,Primary,1
15,Medium,Traditional,Nairobi,Moderate,None,0
13,High,Urban,Thika,Moderate,None,1
17,Low,Traditional,Garissa,Good,Higher,0
17,High,Rural,Machakos,Good,Higher,1
17,Low,Urban,Isiolo,Poor,Primary,0
16,High,Rural,Meru,Moderate,None,1
17,Medium,Urban,Eldoret,Moderate,Higher,0
13,High,Urban,Kakamega,Poor,Secondary,1
17,Medium,Rural,Nyeri,Moderate,Higher,0
13,Medium,Urban,Meru,Good,Higher,1
14,Low,Urban,Garissa,Good,None,1
15,High,Rural,Nyeri,Poor,Primary,1
16,Medium,Urban,Meru,Moderate,Primary,0
13,High,Rural,Nyeri,Good,Secondary,0
18,Low,Traditional,Isiolo,Good,Primary,0
14,Low,Traditional,Garissa,Moderate,None,1
15,High,Rural,Kisumu,Poor,Secondary,0
15,Medium,Urban,Kericho,Good,Primary,0
15,Medium,Traditional,Wajir,Good,None,1
13,Medium,Rural,Mombasa,Moderate,None,1
14,High,Rural,Kisumu,Poor,Higher,0
17,Medium,Urban,Isiolo,Good,Primary,0
18,Medium,Urban,Machakos,Moderate,Higher,0
14,Medium,Urban,Kericho,Good,Primary,1
14,Low,Rural,Kisumu,Good,Primary,0
14,Medium,Traditional,Nakuru,Good,Higher,0
13,High,Rural,Eldoret,Good,Higher,1
18,High,Urban,Kericho,Poor,Higher,1
13,Medium,Urban,Mombasa,Poor,Primary,0
18,High,Rural,Kisumu,Moderate,None,0
18,High,Urban,Machakos,Good,Primary,0
13,Medium,Urban,Mandera,Poor,Higher,0
18,Low,Rural,Kitui,Poor,None,0
14,Medium,Traditional,Mandera,Moderate,None,1
13,High,Urban,Kericho,Moderate,None,1
18,High,Traditional,Nyeri,Moderate,Higher,0
15,Medium,Traditional,Machakos,Poor,Primary,1
13,High,Traditional,Kericho,Good,None,1
16,Low,Traditional,Isiolo,Moderate,Secondary,0
13,Medium,Urban,Mandera,Poor,Primary,0
13,High,Urban,Mandera,Moderate,Secondary,0
13,Low,Rural,Machakos,Good,Primary,1
18,High,Urban,Wajir,Moderate,Primary,1
13,Low,Rural,Isiolo,Poor,Secondary,0
16,High,Traditional,Nyeri,Poor,Primary,0
17,Medium,Rural,Kisumu,Moderate,Higher,0
13,High,Rural,Nakuru,Moderate,Primary,1
15,Medium,Urban,Garissa,Good,None,1
16,Low,Rural,Mandera,Moderate,Higher,0
17,Low,Traditional,Machakos,Moderate,Primary,0
18,High,Urban,Wajir,Good,Secondary,0
13,Medium,Urban,Mandera,Good,Secondary,1
17,Medium,Urban,Machakos,Good,Primary,0
15,Low,Traditional,Kitui,Good,None,0
16,Low,Rural,Garissa,Poor,Secondary,0
16,High,Urban,Eldoret,Moderate,Higher,0
18,Low,Rural,Thika,Poor,Higher,1
18,Low,Traditional,Mombasa,Moderate,Primary,0
18,Medium,Traditional,Kiambu,Poor,Primary,0
17,Medium,Traditional,Kericho,Poor,Secondary,0
13,Medium,Urban,Wajir,Moderate,None,1
14,Low,Urban,Kiambu,Poor,Higher,0
16,High,Rural,Thika,Good,None,1
14,High,Rural,Kakamega,Poor,Secondary,1
16,Low,Urban,Mandera,Poor,Secondary,0
18,High,Traditional,Nairobi,Moderate,Secondary,1
13,Low,Traditional,Kitui,Poor,Secondary,0
13,High,Urban,Meru,Poor,Higher,0
16,Low,Rural,Isiolo,Poor,None,1
17,Medium,Traditional,Isiolo,Poor,Secondary,1
18,High,Urban,Narok,Poor,Higher,1
13,Medium,Rural,Nyeri,Moderate,None,0
13,Medium,Rural,Kakamega,Good,None,1
15,High,Traditional,Mombasa,Good,None,1
13,Low,Traditional,Kisumu,Moderate,Higher,0
15,Medium,Traditional,Kericho,Poor,Primary,1
13,Medium,Traditional,Machakos,Poor,Primary,1
13,Low,Rural,Eldoret,Moderate,Primary,0
17,Low,Urban,Kakamega,Good,Secondary,0
17,High,Rural,Eldoret,Poor,Primary,0
18,High,Traditional,Kiambu,Moderate,Primary,0
13,Low,Urban,Kakamega,Poor,Higher,1
18,Medium,Rural,Nairobi,Good,Secondary,0
18,Low,Urban,Nakuru,Poor,Higher,0
18,High,Rural,Kitui,Good,Higher,1
18,Medium,Urban,Wajir,Poor,Primary,0
16,Medium,Rural,Nairobi,Moderate,None,1
16,High,Rural,Nyeri,Good,None,0
13,Medium,Traditional,Mombasa,Poor,Secondary,1
16,Low,Rural,Wajir,Good,Higher,1
13,High,Traditional,Kisumu,Moderate,Secondary,1
17,Medium,Rural,Kisumu,Poor,None,1
14,High,Urban,Garissa,Moderate,Higher,1
15,Medium,Urban,Narok,Good,Higher,1
16,Low,Traditional,Kisumu,Poor,Secondary,0
16,High,Rural,Wajir,Moderate,Higher,1
17,Medium,Traditional,Mombasa,Good,Higher,0
16,Low,Urban,Garissa,Poor,Secondary,0
13,Low,Rural,Meru,Moderate,Secondary,0
13,Low,Traditional,Kitui,Good,Higher,0
14,Medium,Urban,Machakos,Poor,Higher,0
14,Medium,Urban,Kakamega,Moderate,Secondary,1
14,Low,Rural,Nairobi,Poor,None,0
13,Low,Rural,Machakos,Poor,Higher,0
18,Low,Rural,Machakos,Moderate,Secondary,0
18,Low,Traditional,Kericho,Poor,Primary,0
14,Low,Traditional,Kiambu,Moderate,Secondary,0
14,Medium,Rural,Eldoret,Poor,Secondary,1
13,High,Rural,Thika,Good,None,0
17,High,Rural,Isiolo,Moderate,Primary,1
16,High,Urban,Nyeri,Moderate,Higher,0
15,Medium,Rural,Eldoret,Good,Secondary,1
18,High,Traditional,Meru,Moderate,Secondary,1
18,High,Urban,Nairobi,Poor,None,1
13,High,Rural,Kericho,Moderate,Secondary,1
13,High,Traditional,Nairobi,Poor,Secondary,1
15,Low,Urban,Machakos,Poor,Higher,1
15,Medium,Urban,Garissa,Moderate,Secondary,0
14,High,Traditional,Eldoret,Moderate,None,1
15,Low,Traditional,Kakamega,Moderate,Secondary,0
16,High,Urban,Kiambu,Good,Primary,0
16,High,Traditional,Kitui,Moderate,Secondary,0
18,High,Urban,Mandera,Moderate,None,1
16,High,Urban,Garissa,Poor,Primary,1
16,High,Urban,Kiambu,Moderate,None,0
16,Low,Urban,Nyeri,Good,Secondary,0
14,High,Rural,Mandera,Poor,Secondary,0
18,Low,Traditional,Machakos,Poor,None,0
13,High,Rural,Thika,Moderate,Higher,1
18,Medium,Rural,Kisumu,Poor,Secondary,0
18,Low,Rural,Wajir,Poor,Primary,0
18,High,Rural,Machakos,Moderate,None,1
15,Low,Urban,Kericho,Moderate,Secondary,0
13,High,Urban,Nairobi,Good,Primary,1
15,High,Urban,Kitui,Good,Secondary,0
14,Low,Urban,Mombasa,Moderate,Secondary,0
14,High,Rural,Machakos,Poor,Higher,0
17,High,Urban,Wajir,Good,Higher,0
17,High,Rural,Nairobi,Good,None,0
14,High,Urban,Kakamega,Moderate,Primary,1
14,High,Traditional,Nairobi,Poor,Primary,1
15,High,Traditional,Nakuru,Good,Primary,1
14,Low,Traditional,Kiambu,Moderate,Secondary,1
13,Medium,Traditional,Narok,Moderate,Secondary,1
15,High,Urban,Narok,Poor,None,1
14,Low,Traditional,Garissa,Moderate,None,1
15,Medium,Traditional,Eldoret,Moderate,Secondary,0
15,Low,Rural,Isiolo,Moderate,Secondary,1
16,Medium,Traditional,Narok,Good,Primary,0
17,Medium,Urban,Kiambu,Poor,Secondary,0
15,Medium,Rural,Mombasa,Moderate,Primary,1
18,Low,Urban,Nyeri,Moderate,None,0
15,Medium,Rural,Kitui,Poor,Secondary,0
18,High,Urban,Meru,Good,Secondary,0
16,High,Traditional,Eldoret,Poor,Primary,1
14,Medium,Rural,Mandera,Good,None,0
15,Medium,Traditional,Kitui,Moderate,Higher,1
16,High,Urban,Meru,Poor,Secondary,1
13,Low,Urban,Kakamega,Good,Primary,1
16,Low,Rural,Thika,Poor,Secondary,0
17,High,Urban,Mombasa,Moderate,Higher,1
17,Low,Urban,Isiolo,Good,Higher,0
14,Low,Rural,Kericho,Moderate,None,1
18,Medium,Traditional,Machakos,Poor,Primary,1
14,Low,Rural,Kiambu,Moderate,Higher,0
18,High,Urban,Thika,Poor,Primary,1
18,Low,Urban,Eldoret,Poor,Primary,0
18,Medium,Rural,Eldoret,Moderate,None,0
18,High,Rural,Kitui,Good,Higher,1
17,High,Traditional,Isiolo,Poor,Primary,0
17,High,Urban,Kisumu,Poor,None,1
15,Medium,Urban,Nyeri,Good,Secondary,1
17,High,Traditional,Narok,Good,Secondary,0
14,Medium,Rural,Nakuru,Good,Higher,1
17,Medium,Rural,Kisumu,Moderate,Primary,0
14,Low,Traditional,Isiolo,Good,Secondary,0
13,High,Rural,Eldoret,Poor,Secondary,1
17,Low,Traditional,Meru,Poor,Secondary,0
14,Low,Rural,Eldoret,Moderate,Higher,0
18,Medium,Rural,Kitui,Moderate,Primary,0
16,Low,Rural,Narok,Poor,Primary,1
18,Low,Traditional,Isiolo,Poor,Higher,0
15,Low,Traditional,Kakamega,Poor,None,1
14,High,Traditional,Mandera,Moderate,Higher,0
18,Low,Urban,Kiambu,Poor,Higher,0
17,Medium,Urban,Kericho,Poor,Secondary,0
17,High,Traditional,Mandera,Moderate,None,0
13,Medium,Urban,Thika,Poor,None,0
16,High,Urban,Nakuru,Poor,Higher,1
14,High,Rural,Isiolo,Good,Secondary,0
18,High,Rural,Nyeri,Poor,Higher,0
16,Medium,Rural,Eldoret,Good,None,1
13,Low,Urban,Mombasa,Moderate,Primary,0
15,High,Urban,Isiolo,Moderate,Secondary,1
16,Medium,Traditional,Machakos,Good,Secondary,0
13,High,Urban,Narok,Poor,Secondary,0
14,Low,Urban,Meru,Good,Higher,1
15,High,Traditional,Kericho,Moderate,Primary,0
17,Medium,Traditional,Eldoret,Poor,None,1
13,High,Traditional,Garissa,Poor,Primary,0
17,Medium,Rural,Wajir,Moderate,None,1
15,Low,Traditional,Nyeri,Good,Primary,1
13,Low,Rural,Kisumu,Good,Primary,0
13,High,Urban,Mandera,Moderate,Secondary,0
15,Low,Urban,Mandera,Poor,Primary,0
14,Medium,Rural,Mandera,Moderate,Primary,0
13,High,Rural,Mandera,Poor,None,0
15,Medium,Rural,Machakos,Good,None,1
16,High,Urban,Narok,Good,Primary,0
17,Medium,Urban,Wajir,Good,Secondary,0
13,High,Traditional,Kericho,Good,Secondary,1
16,Medium,Traditional,Narok,Moderate,None,0
13,Medium,Urban,Mombasa,Good,Higher,0
14,High,Traditional,Thika,Moderate,None,1
15,Medium,Traditional,Isiolo,Moderate,Secondary,1
13,Low,Rural,Narok,Moderate,Higher,0
15,Medium,Urban,Kericho,Poor,None,1
18,High,Rural,Wajir,Good,None,1
13,Low,Urban,Garissa,Poor,Higher,0
14,Low,Urban,Kakamega,Poor,None,0
14,Medium,Rural,Garissa,Moderate,Secondary,1
16,Medium,Urban,Kericho,Good,Higher,0
14,Medium,Rural,Mombasa,Moderate,Secondary,1
15,Low,Rural,Nakuru,Good,Primary,0
18,Low,Urban,Nyeri,Poor,None,1
14,Low,Urban,Mandera,Poor,Primary,1
13,High,Rural,Kericho,Moderate,Primary,1
14,High,Traditional,Nairobi,Good,Primary,0
18,Medium,Traditional,Thika,Moderate,None,1
15,High,Urban,Nyeri,Moderate,Higher,1
13,High,Urban,Kisumu,Poor,Secondary,0
16,Medium,Traditional,Garissa,Moderate,None,0
16,Medium,Urban,Thika,Moderate,Secondary,1
16,Low,Urban,Kakamega,Good,Higher,0
13,Low,Traditional,Nyeri,Good,None,1
16,Medium,Urban,Kiambu,Good,Secondary,0
14,Medium,Traditional,Isiolo,Moderate,Primary,1
13,High,Traditional,Machakos,Good,None,0
13,High,Traditional,Garissa,Moderate,Secondary,0
13,High,Urban,Narok,Good,Primary,1
17,Medium,Rural,Eldoret,Good,Higher,0
15,Medium,Rural,Meru,Good,Primary,1
17,Low,Rural,Meru,Moderate,Primary,0
17,High,Urban,Kitui,Poor,Primary,0
17,Low,Urban,Thika,Poor,Secondary,0
15,Medium,Urban,Nairobi,Moderate,Secondary,1
17,High,Urban,Narok,Moderate,Higher,0
16,Low,Rural,Kakamega,Poor,Primary,0
13,Medium,Traditional,Thika,Moderate,Primary,0
13,Low,Urban,Garissa,Good,Primary,0
14,High,Urban,Kericho,Poor,Primary,0
18,Low,Urban,Machakos,Moderate,Primary,0
16,Low,Traditional,Kitui,Moderate,None,1
15,Medium,Rural,Wajir,Poor,Higher,0
18,High,Urban,Nyeri,Moderate,Secondary,1
13,Low,Rural,Thika,Poor,Secondary,0
17,Medium,Urban,Kakamega,Moderate,None,0
14,High,Rural,Garissa,Moderate,Secondary,1
14,Medium,Urban,Mombasa,Poor,Primary,1
13,High,Rural,Kisumu,Poor,Secondary,1
16,Medium,Urban,Nairobi,Good,Primary,0
18,Medium,Urban,Kericho,Moderate,Higher,0
14,Medium,Rural,Nairobi,Moderate,Secondary,0
13,Low,Rural,Mombasa,Poor,None,1
16,Low,Traditional,Kitui,Good,Secondary,0
13,Medium,Traditional,Nyeri,Poor,Primary,1
13,High,Traditional,Nakuru,Moderate,None,1
16,Medium,Traditional,Meru,Poor,Primary,1
16,Low,Rural,Nyeri,Moderate,Higher,0
16,High,Traditional,Machakos,Moderate,Secondary,1
13,Low,Urban,Kitui,Poor,Higher,1
14,Medium,Rural,Wajir,Moderate,Higher,0
15,Low,Urban,Mandera,Moderate,None,0
15,Low,Traditional,Machakos,Good,Primary,0
13,Low,Traditional,Meru,Good,Secondary,0
13,Medium,Traditional,Nakuru,Moderate,None,1
14,Low,Rural,Nairobi,Moderate,Secondary,0
16,Medium,Urban,Thika,Moderate,Higher,0
13,Medium,Urban,Eldoret,Good,None,0
17,Low,Rural,Kericho,Moderate,Higher,0
16,High,Traditional,Narok,Good,Secondary,1
13,Low,Traditional,Eldoret,Good,Higher,0
17,Low,Rural,Nakuru,Moderate,Higher,0
18,Low,Urban,Wajir,Good,None,0
14,High,Urban,Kiambu,Moderate,Higher,0
17,High,Urban,Kisumu,Poor,Higher,1
13,Medium,Urban,Thika,Poor,Primary,1
15,High,Traditional,Mandera,Poor,Secondary,0
13,High,Traditional,Kakamega,Poor,Secondary,0
15,Low,Rural,Eldoret,Moderate,Higher,0
14,Medium,Rural,Kericho,Poor,Secondary,0
14,Medium,Rural,Kitui,Moderate,None,1
16,High,Traditional,Kakamega,Moderate,None,0
16,High,Traditional,Kisumu,Moderate,Secondary,0
15,Low,Traditional,Mandera,Moderate,None,1
15,High,Rural,Isiolo,Moderate,Primary,1
